asteroid_id,name,absolute_magnitude,diameter_min_m,diameter_max_m,velocity_km_s,miss_distance_km,date
3321495,(2006 CW),22.56,81.7626533358,182.8268508796,6.6556050183,28142900.298663326,2026-03-17
